Antworte im Chat mit der Kirchenführung	[IN:SEND_MESSAGE [SL:GROUP Kirchenführung ] ]	[IN:SEND_MESSAGE [SL:GROUP Kirchenführung ] ]	messaging	de_XX
Verschiebe die Erinnerung von Samstag auf Sonntag.	[IN:UPDATE_REMINDER_DATE_TIME [SL:DATE_TIME von Samstag ] [SL:DATE_TIME auf Sonntag ] ]	[IN:UPDATE_REMINDER_DATE_TIME [SL:DATE_TIME von Samstag ] [SL:DATE_TIME auf Sonntag ] ]	reminder	de_XX
Erinnere mich daran, für Peters Geburtstagsparty eine Beilage mitzubringen	[IN:CREATE_REMINDER [SL:TODO für Peters Geburtstagsparty eine Beilage mitzubringen ] ]	[IN:CREATE_REMINDER [SL:TODO für Peters Geburtstagsparty eine Beilage mitzubringen ] ]	reminder	de_XX
Ändere meine Erinnerung, die Rechnung für den Wasserschaden zu bezahlen von morgen auf heute um 16:00 Uhr.	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED meine ] [SL:TODO die Rechnung für den Wasserschaden zu bezahlen ] [SL:DATE_TIME von morgen ] [SL:DATE_TIME auf heute um 16 : 00 Uhr ] ]	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED meine ] [SL:TODO die Rechnung für den Wasserschaden zu bezahlen ] [SL:DATE_TIME von morgen ] [SL:DATE_TIME auf heute um 16 : 00 Uhr ] ]	reminder	de_XX
Richte eine Erinnerung für Johns Geburtstag ein.	[IN:CREATE_REMINDER [SL:TODO Johns Geburtstag ] ]	[IN:CREATE_REMINDER [SL:TODO Johns Geburtstag ] ]	reminder	de_XX
Aktualisiere meine Fitness-Erinnerung auf 2 Stunden, bevor ich gehen muss	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED meine ] [SL:TODO Fitness ] [SL:DATE_TIME auf 2 Stunden , bevor ] ]	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED meine ] [SL:TODO Fitness ] [SL:DATE_TIME auf 2 Stunden , bevor ] ]	reminder	de_XX
Ich muss einen neuen Zahlungsplan für die Nebenkosten aufstellen, erinnere mich daran, das morgen zu erledigen	[IN:CREATE_REMINDER [SL:TODO einen neuen Zahlungsplan für die Nebenkosten aufstellen ] [SL:PERSON_REMINDED mich ] [SL:DATE_TIME morgen ] ]	[IN:CREATE_REMINDER [SL:TODO einen neuen Zahlungsplan für die Nebenkosten aufstellen ] [SL:PERSON_REMINDED mich ] [SL:DATE_TIME morgen ] ]	reminder	de_XX
Ändere das Datum für die Erinnerung ans Picknick von diesem Samstag auf den nächsten Samstag.	[IN:UPDATE_REMINDER_DATE_TIME [SL:TODO Picknick ] [SL:DATE_TIME von diesem Samstag ] [SL:DATE_TIME auf den nächsten Samstag ] ]	[IN:UPDATE_REMINDER_DATE_TIME [SL:TODO Picknick ] [SL:DATE_TIME von diesem Samstag ] [SL:DATE_TIME auf den nächsten Samstag ] ]	reminder	de_XX
Erinnere mich daran, dass ich kein Geld für Reisen habe	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO kein Geld für Reisen habe ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO kein Geld für Reisen habe ] ]	reminder	de_XX
Ändere die Erinnerung an die Geburtstagsparty für Mama zu Dienstagnachmittag	[IN:UPDATE_REMINDER_DATE_TIME [SL:TODO Geburtstagsparty ] [SL:PERSON_REMINDED Mama ] [SL:DATE_TIME zu Dienstagnachmittag ] ]	[IN:UPDATE_REMINDER_DATE_TIME [SL:TODO Geburtstagsparty ] [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION Mama ] ] ] [SL:DATE_TIME zu Dienstagnachmittag ] ]	reminder	de_XX
Verschiebe alle Erinnerungen von heute auf morgen	[IN:UPDATE_REMINDER_DATE_TIME [SL:AMOUNT alle ] [SL:DATE_TIME von heute ] [SL:DATE_TIME auf morgen ] ]	[IN:UPDATE_REMINDER_DATE_TIME [SL:AMOUNT alle ] [SL:DATE_TIME von heute ] [SL:DATE_TIME auf morgen ] ]	reminder	de_XX
Statt mich am Freitag an die neue Musik zu erinnern, erinnere mich bitte um 23:30 Uhr am Donnerstag	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED mich ] [SL:DATE_TIME am Freitag ] [SL:TODO die neue Musik ] [SL:DATE_TIME um 23 : 30 Uhr am Donnerstag ] ]	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED mich ] [SL:TODO die neue Musik ] [SL:DATE_TIME am Freitag ] [SL:DATE_TIME um 23 : 30 Uhr am Donnerstag ] ]	reminder	de_XX
Wie viele von meinen Freunden haben im Dezember Geburtstag?	[IN:GET_CONTACT [SL:CONTACT_RELATED meinen ] [SL:TYPE_RELATION Freunden ] [SL:DATE_TIME im Dezember ] ]	[IN:GET_CONTACT [SL:CONTACT_RELATED meinen ] [SL:TYPE_RELATION Freunden ] [SL:DATE_TIME im Dezember ] ]	people	de_XX
erinnere mich daran, heute um 17:00 Uhr den Hund zu füttern	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME heute um 17 : 00 Uhr ] [SL:TODO den Hund zu füttern ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO den Hund zu füttern ] [SL:DATE_TIME heute um 17 : 00 Uhr ] ]	reminder	de_XX
Bitte lösche die Erinnerung für die Videokonferenz mit dem Tennisteam morgen um 17:00 Uhr	[IN:DELETE_REMINDER [SL:DATE_TIME für ] [SL:TODO Videokonferenz mit dem Tennisteam ] [SL:DATE_TIME morgen um 17 : 00 Uhr ] ]	[IN:DELETE_REMINDER [SL:DATE_TIME für morgen um 17 : 00 Uhr ] [SL:TODO Videokonferenz mit dem Tennisteam ] ]	reminder	de_XX
Stell eine Erinnerung, den ganzen Luau-Partybedarf am 1. September zu bestellen	[IN:CREATE_REMINDER [SL:TODO den ganzen Luau - Partybedarf ] [SL:DATE_TIME am 1 . September ] [SL:TODO bestellen ] ]	[IN:CREATE_REMINDER [SL:TODO den ganzen Luau - Partybedarf bestellen ] [SL:DATE_TIME am 1 . September ] ]	reminder	de_XX
Erinnere mich daran, heute um 11:00 Uhr das Hühnchen aus dem Gefrierschrank zu nehmen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME heute um 11 : 00 Uhr ] [SL:TODO das Hühnchen aus dem Gefrierschrank zu nehmen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO das Hühnchen aus dem Gefrierschrank zu nehmen ] [SL:DATE_TIME heute um 11 : 00 Uhr ] ]	reminder	de_XX
Erinnere mich heute Abend um 19:00 Uhr daran, auf Johns E-Mail zu antworten.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME heute Abend um 19 : 00 Uhr ] [SL:TODO auf Johns E - Mail ] [SL:TODO antworten ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO [IN:REPLY_MESSAGE [SL:RECIPIENT John ] [SL:METHOD_MESSAGE E - Mail ] ] ] [SL:DATE_TIME heute Abend um 19 : 00 Uhr ] ]	reminder	de_XX
Erinnere das Büropersonal daran, dass das Meeting auf 15:00 Uhr am Donnerstag verschoben wurde	[IN:CREATE_REMINDER [SL:PERSON_REMINDED das Büropersonal ] [SL:TODO das Meeting ] [SL:DATE_TIME auf 15 : 00 Uhr am Donnerstag ] [SL:TODO verschoben wurde ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED das Büropersonal ] [SL:TODO das Meeting verschoben wurde ] [SL:DATE_TIME auf 15 : 00 Uhr am Donnerstag ] ]	reminder	de_XX
Ich muss daran denken, heute Hühnerfutter zu kaufen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED Ich ] [SL:DATE_TIME heute ] [SL:TODO Hühnerfutter ] [SL:TODO kaufen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED Ich ] [SL:TODO Hühnerfutter kaufen ] [SL:DATE_TIME heute ] ]	reminder	de_XX
Lösche alle Erinnerungen, die ich am Sonntag vor 9:00 Uhr habe.	[IN:DELETE_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME am Sonntag vor 9 : 00 Uhr ] ]	[IN:DELETE_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME am Sonntag vor 9 : 00 Uhr ] ]	reminder	de_XX
Erinnere mich eine Woche vorher an Debbies und Erics Jahrestag.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME eine Woche vorher ] [SL:TODO Debbies und Erics Jahrestag ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Debbies und Erics Jahrestag ] [SL:DATE_TIME eine Woche vorher ] ]	reminder	de_XX
Entferne die Erinnerung zum Zurücksetzen der Uhr	[IN:DELETE_REMINDER [SL:TODO Zurücksetzen der Uhr ] ]	[IN:DELETE_REMINDER [SL:TODO Zurücksetzen der Uhr ] ]	reminder	de_XX
Lösch die Erinnerung für das Fitnessstudio für den Rest der Woche	[IN:DELETE_REMINDER [SL:TODO Fitnessstudio ] [SL:DATE_TIME für den Rest der Woche ] ]	[IN:DELETE_REMINDER [SL:TODO Fitnessstudio ] [SL:DATE_TIME für den Rest der Woche ] ]	reminder	de_XX
Erinnere mich daran, meinen Augenarzttermin abzusagen und einen neuen Termin zu vereinbaren	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meinen Augenarzttermin abzusagen und einen neuen Termin zu vereinbaren ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meinen Augenarzttermin abzusagen und einen neuen Termin zu vereinbaren ] ]	reminder	de_XX
erinnere mich daran, den Filter in der Klimaanlage im April auszutauschen	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO den Filter in der Klimaanlage ] [SL:DATE_TIME im April ] [SL:TODO auszutauschen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO den Filter in der Klimaanlage auszutauschen ] [SL:DATE_TIME im April ] ]	reminder	de_XX
Für wann ist meine nächste Erinnerung eingestellt?	[IN:GET_REMINDER [SL:PERSON_REMINDED meine ] [SL:ORDINAL nächste ] ]	[IN:GET_REMINDER [SL:PERSON_REMINDED meine ] [SL:ORDINAL nächste ] ]	reminder	de_XX
Erinnere Brady und Jackson, dass wir um 3:00 Uhr abfahren müssen; erinnere sie eine Stunde vorher.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED Brady ] [SL:PERSON_REMINDED Jackson ] [SL:TODO wir um 3 : 00 Uhr abfahren müssen ] [SL:DATE_TIME eine Stunde vorher ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED Brady ] [SL:PERSON_REMINDED Jackson ] [SL:TODO [IN:GET_TODO [SL:TODO abfahren müssen ] [SL:DATE_TIME um 3 : 00 Uhr ] ] ] [SL:DATE_TIME eine Stunde vorher ] ]	reminder	de_XX
Was für Erinnerungen habe ich am Donnerstagnachmittag?	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME am Donnerstagnachmittag ] ]	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME am Donnerstagnachmittag ] ]	reminder	de_XX
Stell mir eine Erinnerung für einen Videoanruf mit meinem Mann heute Abend um 22:00 Uhr	[IN:CREATE_REMINDER [SL:TODO Videoanruf mit meinem Mann ] [SL:DATE_TIME heute Abend um 22 : 00 Uhr ] ]	[IN:CREATE_REMINDER [SL:TODO [IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:CONTACT_RELATED meinem ] [SL:TYPE_RELATION Mann ] ] ] ] ] [SL:DATE_TIME heute Abend um 22 : 00 Uhr ] ]	reminder	de_XX
Erinner mich an das Konzertprogramm.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO das Konzertprogramm ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO das Konzertprogramm ] ]	reminder	de_XX
Kannst du mich daran erinnern, meine Tabellenkalkulation heute um 17:00 Uhr einzureichen?	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meine Tabellenkalkulation ] [SL:DATE_TIME heute um 17 : 00 Uhr ] [SL:TODO einzureichen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meine Tabellenkalkulation einzureichen ] [SL:DATE_TIME heute um 17 : 00 Uhr ] ]	reminder	de_XX
Zeige mir alle Erinnerungen für AA-Treffen.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Zeige ] [SL:AMOUNT alle ] [SL:TODO AA - Treffen ] ]	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Zeige ] [SL:AMOUNT alle ] [SL:TODO AA - Treffen ] ]	reminder	de_XX
Erinnere mich an das Meeting am Montag.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO das Meeting ] [SL:DATE_TIME am Montag ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO das Meeting ] [SL:DATE_TIME am Montag ] ]	reminder	de_XX
Erinnere mich daran, vor dem Schlafengehen alle iPods zu finden, sodass sie für den nächsten Tag geladen werden können.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO vor dem Schlafengehen alle iPods zu finden , sodass sie für den nächsten Tag geladen werden können ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO vor dem Schlafengehen alle iPods zu finden , sodass sie für den nächsten Tag geladen werden können ] ]	reminder	de_XX
Erinnere mich an das Fußballspiel, das heute um 15:00 Uhr stattfindet.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO das ] [SL:DATE_TIME heute um 15 : 00 Uhr ] [SL:TODO stattfindet ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO das Fußballspiel , das stattfindet ] [SL:DATE_TIME heute um 15 : 00 Uhr ] ]	reminder	de_XX
Erstelle eine Erinnerung dafür, dass ich meine Mutter zu ihrem Geburtstag anrufe.	[IN:CREATE_REMINDER [SL:TODO meine Mutter ] [SL:DATE_TIME zu ihrem Geburtstag ] [SL:TODO anrufe ] ]	[IN:CREATE_REMINDER [SL:TODO [IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:CONTACT_RELATED meine ] [SL:TYPE_RELATION Mutter ] ] ] ] ] [SL:DATE_TIME [IN:GET_BIRTHDAY [SL:CONTACT ihrem ] ] ] ]	reminder	de_XX
Erinnere mich daran, heute Batterien zu holen	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME heute ] [SL:TODO Batterien zu holen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Batterien zu holen ] [SL:DATE_TIME heute ] ]	reminder	de_XX
Erinnere mich daran, am Freitag um 15:00 Uhr zum Yoga-Kurs zu gehen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME am Freitag um 15 : 00 Uhr ] [SL:TODO zum Yoga - Kurs ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO zum Yoga - Kurs ] [SL:DATE_TIME am Freitag um 15 : 00 Uhr ] ]	reminder	de_XX
Entferne meine Erinnerung an das Mittagessen am Dienstag.	[IN:DELETE_REMINDER [SL:PERSON_REMINDED meine ] [SL:TODO Mittagessen am Dienstag ] ]	[IN:DELETE_REMINDER [SL:PERSON_REMINDED meine ] [SL:TODO [IN:GET_TODO [SL:DATE_TIME am Dienstag ] [SL:TODO Mittagessen ] ] ] ]	reminder	de_XX
Erstell eine Erinnerung für meinen Zahnarzttermin morgen um 13:00 Uhr.	[IN:CREATE_REMINDER [SL:TODO meinen Zahnarzttermin ] [SL:DATE_TIME morgen um 13 : 00 Uhr ] ]	[IN:CREATE_REMINDER [SL:TODO meinen Zahnarzttermin ] [SL:DATE_TIME morgen um 13 : 00 Uhr ] ]	reminder	de_XX
Erinnere Ray um 12:00 Uhr daran, seine Medizin einzunehmen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED Ray ] [SL:DATE_TIME um 12 : 00 Uhr ] [SL:TODO seine Medizin einzunehmen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED Ray ] [SL:TODO seine Medizin einzunehmen ] [SL:DATE_TIME um 12 : 00 Uhr ] ]	reminder	de_XX
Erinner mich daran, Ron dieses Wochenende am Sonntagnachmittag zu baden.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Ron ] [SL:DATE_TIME dieses Wochenende am Sonntagnachmittag ] [SL:TODO zu baden ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Ron zu baden ] [SL:DATE_TIME dieses Wochenende am Sonntagnachmittag ] ]	reminder	de_XX
Erinnere das Büro, mich heute um 19:00 Uhr zu treffen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED das Büro ] [SL:TODO mich ] [SL:DATE_TIME heute um 19 : 00 Uhr ] [SL:TODO zu treffen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED das Büro ] [SL:TODO mich zu treffen ] [SL:DATE_TIME heute um 19 : 00 Uhr ] ]	reminder	de_XX
Lege eine Erinnerung an, für unseren Strandausflug am Freitag zu packen	[IN:CREATE_REMINDER [SL:TODO für unseren Strandausflug ] [SL:DATE_TIME am Freitag ] [SL:TODO zu packen ] ]	[IN:CREATE_REMINDER [SL:TODO für unseren Strandausflug zu packen ] [SL:DATE_TIME am Freitag ] ]	reminder	de_XX
Erinnere mich morgen daran, die Geburtstagskarte für Tommy zu verschicken.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME morgen ] [SL:TODO die Geburtstagskarte für Tommy zu verschicken ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO die Geburtstagskarte für Tommy zu verschicken ] [SL:DATE_TIME morgen ] ]	reminder	de_XX
Erinner mich am 4. August um 8:00 Uhr daran, Sammie und Wiff ein Geschenk von Edible Arrangements zu schicken.	[IN:CREATE_REMINDER [SL:DATE_TIME am 4 . August um 8 : 00 Uhr ] [SL:TODO Sammie und Wiff ein Geschenk von Edible Arrangements zu schicken ] ]	[IN:CREATE_REMINDER [SL:TODO Sammie und Wiff ein Geschenk von Edible Arrangements zu schicken ] [SL:DATE_TIME am 4 . August um 8 : 00 Uhr ] ]	reminder	de_XX
Was für Erinnerungen habe ich für Thanksgiving?	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME für Thanksgiving ] ]	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME für Thanksgiving ] ]	reminder	de_XX
Erinner mich daran, morgen um 8:30 Uhr meine Mutter anzurufen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME morgen um 8 : 30 Uhr ] [SL:TODO meine Mutter anzurufen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO [IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:CONTACT_RELATED meine ] [SL:TYPE_RELATION Mutter ] ] ] ] ] [SL:DATE_TIME morgen um 8 : 30 Uhr ] ]	reminder	de_XX
erinnere mich daran, eine Einkaufsliste für den Schulanfang zu machen	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO eine Einkaufsliste für den Schulanfang zu machen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO eine Einkaufsliste für den Schulanfang zu machen ] ]	reminder	de_XX
Erinnere mich, heute chinesisches Essen zu holen	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME heute ] [SL:TODO chinesisches Essen zu holen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO chinesisches Essen zu holen ] [SL:DATE_TIME heute ] ]	reminder	de_XX
Gibt es noch weitere Erinnerungen für Treffen mit den Schulbehörden diese Woche	[IN:GET_REMINDER [SL:TODO Treffen mit den Schulbehörden ] [SL:DATE_TIME diese Woche ] ]	[IN:GET_REMINDER [SL:DATE_TIME diese Woche ] [SL:TODO Treffen mit den Schulbehörden ] ]	reminder	de_XX
Erinnere mich daran, meine Mama heute um 20:00 Uhr anzurufen	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meine Mama ] [SL:DATE_TIME heute um 20 : 00 Uhr ] [SL:TODO anzurufen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO [IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:CONTACT_RELATED meine ] [SL:TYPE_RELATION Mama ] ] ] ] ] [SL:DATE_TIME heute um 20 : 00 Uhr ] ]	reminder	de_XX
Habe ich für heute morgen irgendwelche Erinnerungen?	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME für heute morgen ] ]	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME für heute morgen ] ]	reminder	de_XX
Erinnere mich zwei Stunden vor der Schulanfangsfeier am Samstag, 4. August um 10:00 Uhr.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME zwei Stunden vor ] [SL:TODO der Schulanfangsfeier am Samstag , 4 . August um 10 : 00 Uhr ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME zwei Stunden vor ] [SL:TODO [IN:GET_TODO [SL:TODO der Schulanfangsfeier ] [SL:DATE_TIME Samstag , 4 . August um 10 : 00 Uhr ] ] ] ]	reminder	de_XX
Mache eine Erinnerung, am Samstag einkaufen zu gehen	[IN:CREATE_REMINDER [SL:DATE_TIME am Samstag ] [SL:TODO einkaufen ] [SL:TODO gehen ] ]	[IN:CREATE_REMINDER [SL:TODO einkaufen gehen ] [SL:DATE_TIME am Samstag ] ]	reminder	de_XX
Erinnere mich zwei Tage vorher an meinen nächsten Zahnarzttermin.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME zwei Tage vorher ] [SL:TODO meinen nächsten Zahnarzttermin ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meinen nächsten Zahnarzttermin ] [SL:DATE_TIME zwei Tage vorher ] ]	reminder	de_XX
Erinnere mich daran, morgens zu frühstücken.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME morgens ] [SL:TODO frühstücken ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO frühstücken ] [SL:DATE_TIME morgens ] ]	reminder	de_XX
Entferne alle Erinnerungen für nächste Woche	[IN:DELETE_REMINDER [SL:AMOUNT alle ] [SL:DATE_TIME für nächste Woche ] ]	[IN:DELETE_REMINDER [SL:AMOUNT alle ] [SL:DATE_TIME für nächste Woche ] ]	reminder	de_XX
Erinnere mich daran, Pizza und Cola für das Abendessen zu besorgen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Pizza und Cola für das Abendessen ] [SL:TODO besorgen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Pizza und Cola für das Abendessen besorgen ] ]	reminder	de_XX
Erinnere mich daran, mein Team darüber zu informieren, wann die Kunden am nächsten Montag eintreffen werden.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO mein Team darüber zu informieren , wann die Kunden ] [SL:DATE_TIME am nächsten Montag ] [SL:TODO eintreffen werden ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO mein Team darüber zu informieren , wann die Kunden eintreffen werden ] [SL:DATE_TIME am nächsten Montag ] ]	reminder	de_XX
Erinnere mich morgen um 19:00 Uhr daran, John für das Geschenk zu danken.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME morgen um 19 : 00 Uhr ] [SL:TODO John für das Geschenk zu danken ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO John für das Geschenk zu danken ] [SL:DATE_TIME morgen um 19 : 00 Uhr ] ]	reminder	de_XX
Erinnere mich daran, Ramon am Dienstag ein Carepaket zu schicken.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Ramon ] [SL:DATE_TIME am Dienstag ] [SL:TODO ein Carepaket zu schicken ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Ramon ein Carepaket zu schicken ] [SL:DATE_TIME am Dienstag ] ]	reminder	de_XX
Erinnere mich daran, meine Kleidung aus der Reinigung abzuholen	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meine Kleidung aus der Reinigung abzuholen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO meine Kleidung aus der Reinigung abzuholen ] ]	reminder	de_XX
Erstell eine Erinnerung, meinen Mann anzurufen und ihn an unsere Reservierungen zu erinnern	[IN:CREATE_REMINDER [SL:TODO meinen Mann anzurufen und ihn an unsere Reservierungen zu erinnern ] ]	[IN:CREATE_REMINDER [SL:TODO [IN:GET_TODO [SL:TODO [IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:CONTACT_RELATED meinen ] [SL:TYPE_RELATION Mann ] ] ] ] ] [SL:TODO ihn an unsere Reservierungen zu erinnern ] ] ] ]	reminder	de_XX
Erinnere mich daran, morgen früh Field Agent zu überprüfen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME morgen früh ] [SL:TODO Field Agent ] [SL:TODO überprüfen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Field Agent überprüfen ] [SL:DATE_TIME morgen früh ] ]	reminder	de_XX
Lösche die Erinnerung an den Tag der offenen Tür.	[IN:DELETE_REMINDER [SL:TODO Tag der offenen Tür ] ]	[IN:DELETE_REMINDER [SL:TODO Tag der offenen Tür ] ]	reminder	de_XX
Erinnere mich daran heute um 18:00 Uhr das Zimmer aufzuräumen.	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:DATE_TIME heute um 18 : 00 Uhr ] [SL:TODO Zimmer aufzuräumen ] ]	[IN:CREATE_REMINDER [SL:PERSON_REMINDED mich ] [SL:TODO Zimmer aufzuräumen ] [SL:DATE_TIME heute um 18 : 00 Uhr ] ]	reminder	de_XX
Was für eine Erinnerung habe ich am Samstag	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME am Samstag ] ]	[IN:GET_REMINDER [SL:PERSON_REMINDED ich ] [SL:DATE_TIME am Samstag ] ]	reminder	de_XX
Erinnere mich daran, anzurufen, um das Abonnement für XM Radio zu kündigen	[IN:CREATE_REMINDER [SL:TODO anzurufen , um das Abonnement für XM Radio zu kündigen ] ]	[IN:CREATE_REMINDER [SL:TODO [IN:GET_TODO [SL:TODO [IN:CREATE_CALL ] ] [SL:TODO Abonnement für XM Radio zu kündigen ] ] ] ]	reminder	de_XX
